8065,42.000,672.000,17.000,1.000,1,141.000,141.000,0.000,61.000,80.000,141.000,141.000,0.000,61.000,80.000,0.209821,0.209821,0.000000,0.090773,0.119047
8079,251.000,3805.000,81.000,2.000,1,311.000,311.000,0.000,331.000,-20.000,311.000,311.000,0.000,331.000,-20.000,0.081734,0.081734,0.000000,0.086990,-0.005256
8084,215.000,3162.000,82.000,2.000,1,262.000,262.000,0.000,344.000,-82.000,262.000,262.000,0.000,344.000,-82.000,0.082873,0.082873,0.000000,0.108810,-0.025937
8091,261.000,4408.000,138.000,4.000,1,650.773,650.773,0.000,746.000,-95.227,650.773,650.773,0.000,746.000,-95.227,0.147650,0.147650,0.000000,0.169256,-0.021605
8115,45.000,1310.000,24.000,1.000,1,216.000,216.000,0.000,150.000,66.000,216.000,216.000,0.000,150.000,66.000,0.164948,0.164948,0.000000,0.114547,0.050400
8139,376.000,1694.000,42.000,2.000,2,317.000,317.000,0.000,146.000,171.000,634.000,634.000,0.000,292.000,342.000,0.187191,0.187191,0.000000,0.086214,0.100977
8140,279.000,1343.000,35.000,1.000,1,249.000,249.000,0.000,131.000,118.000,249.000,249.000,0.000,131.000,118.000,0.185488,0.185488,0.000000,0.097586,0.087902
8141,539.000,2728.000,70.000,2.000,2,494.000,494.000,0.000,244.000,250.000,988.000,988.000,0.000,488.000,500.000,0.181144,0.181144,0.000000,0.089472,0.091672
8144,377.000,1860.000,47.000,2.000,3,339.000,339.000,0.000,129.333,209.667,1017.000,1017.000,0.000,388.000,629.000,0.182294,0.182294,0.000000,0.069547,0.112746
8145,351.000,2862.000,77.000,2.000,1,507.000,507.000,0.000,464.000,43.000,507.000,507.000,0.000,464.000,43.000,0.177198,0.177198,0.000000,0.162169,0.015028
8218,93.000,1445.000,32.000,1.000,1,289.000,289.000,0.000,147.000,142.000,289.000,289.000,0.000,147.000,142.000,0.200069,0.200069,0.000000,0.101765,0.098303
8219,125.000,1750.000,38.000,1.000,1,350.000,350.000,0.000,240.000,110.000,350.000,350.000,0.000,240.000,110.000,0.200000,0.200000,0.000000,0.137142,0.062857
8220,94.000,2011.000,46.000,1.000,1,200.000,200.000,0.000,156.000,44.000,200.000,200.000,0.000,156.000,44.000,0.099467,0.099467,0.000000,0.077584,0.021882
8221,276.000,3683.000,100.000,3.000,2,367.500,367.500,0.000,433.000,-65.500,735.000,735.000,0.000,866.000,-131.000,0.099795,0.099795,0.000000,0.117581,-0.017786
8226,813.000,8322.000,255.000,5.000,1,826.000,826.000,0.000,1254.000,-428.000,826.000,826.000,0.000,1254.000,-428.000,0.099266,0.099266,0.000000,0.150702,-0.051436
8254,573.000,19606.000,403.000,8.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
8283,46.000,368.000,34.000,1.000,1,175.000,73.600,101.400,123.000,52.000,175.000,73.600,101.400,123.000,52.000,0.475543,0.200000,0.275543,0.334239,0.141304
8285,9.000,72.000,7.000,1.000,1,31.260,14.400,16.860,41.000,-9.740,31.260,14.400,16.860,41.000,-9.740,0.434166,0.200000,0.234166,0.569444,-0.135277
8296,1991.000,20233.000,921.000,22.000,1,0.143,0.143,0.000,0.000,0.143,0.143,0.143,0.000,0.000,0.143,0.000007,0.000007,0.000000,0.000000,0.000007
8444,15.000,66.000,7.000,1.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
8445,1370.000,10455.000,300.000,7.000,1,0.137,0.137,0.000,0.000,0.137,0.137,0.137,0.000,0.000,0.137,0.000013,0.000013,0.000000,0.000000,0.000013
8446,855.000,6693.000,184.000,5.000,1,0.086,0.086,0.000,0.000,0.086,0.086,0.086,0.000,0.000,0.086,0.000012,0.000012,0.000000,0.000000,0.000012
8464,20.000,520.000,25.000,1.000,1,119.000,119.000,0.000,113.000,6.000,119.000,119.000,0.000,113.000,6.000,0.228846,0.228846,0.000000,0.217307,0.011538
8485,2338.000,24769.000,451.000,11.000,1,3325.829,3325.829,0.000,253.000,3072.829,3325.829,3325.829,0.000,253.000,3072.829,0.134275,0.134275,0.000000,0.010214,0.124060
8531,232.000,1645.000,68.000,2.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
8591,210.000,1836.000,126.000,4.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
8598,691.000,4599.000,251.000,7.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
8637,168.000,618.000,34.000,1.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
8640,55.000,99.000,4.000,1.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
8686,556.000,4420.000,127.000,3.000,1,531.600,531.600,0.000,69.000,462.600,531.600,531.600,0.000,69.000,462.600,0.120271,0.120271,0.000000,0.015610,0.104660
8694,1624.000,1938.000,258.000,6.000,1,488.370,0.090,488.280,396.000,92.370,488.370,0.090,488.280,396.000,92.370,0.252106,0.000046,0.252059,0.204422,0.047683
8889,17.000,46.000,7.000,1.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
9005,1416.000,11786.000,896.000,14.000,1,0.090,0.090,0.000,0.000,0.090,0.090,0.090,0.000,0.000,0.090,0.000007,0.000007,0.000000,0.000000,0.000007
9165,720.000,26338.000,690.000,15.000,1,0.072,0.072,0.000,0.000,0.072,0.072,0.072,0.000,0.000,0.072,0.000002,0.000002,0.000000,0.000000,0.000002
9351,50.000,1300.000,27.000,1.000,2,374.500,374.500,0.000,551.500,-177.000,749.000,749.000,0.000,1103.000,-354.000,0.288076,0.288076,0.000000,0.424230,-0.136153
9672,112.000,1742.000,43.000,2.000,1,284.643,214.983,69.660,634.000,-349.357,284.643,214.983,69.660,634.000,-349.357,0.163437,0.123439,0.039997,0.364033,-0.200595
9776,444.000,8906.000,239.000,5.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
9803,60.000,519.000,61.000,1.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
9852,560.000,12656.000,378.000,7.000,1,1328.880,0.000,1328.880,1856.000,-527.120,1328.880,0.000,1328.880,1856.000,-527.120,0.105000,0.000000,0.105000,0.146649,-0.041649
9860,1108.000,38539.000,913.000,16.000,2,693.669,693.669,0.000,0.000,693.669,1387.338,1387.338,0.000,0.000,1387.338,0.017999,0.017999,0.000000,0.000000,0.017999
9863,1272.000,42280.000,981.000,17.000,1,761.006,761.006,0.000,0.000,761.006,761.006,761.006,0.000,0.000,761.006,0.017999,0.017999,0.000000,0.000000,0.017999
9864,450.000,15885.000,353.000,6.000,1,285.930,285.930,0.000,0.000,285.930,285.930,285.930,0.000,0.000,285.930,0.018000,0.018000,0.000000,0.000000,0.018000
9997,16.000,95.000,57.000,1.000,1,73.000,73.000,0.000,52.000,21.000,73.000,73.000,0.000,52.000,21.000,0.771344,0.771344,0.000000,0.549450,0.221893
9998,15.000,68.000,79.000,1.000,1,51.000,51.000,0.000,45.000,6.000,51.000,51.000,0.000,45.000,6.000,0.755331,0.755331,0.000000,0.666469,0.088862
10030,305.000,5139.000,169.000,4.000,1,647.199,647.199,0.000,732.000,-84.801,647.199,647.199,0.000,732.000,-84.801,0.125962,0.125962,0.000000,0.142466,-0.016504
10115,60.000,2220.000,54.000,1.000,1,222.000,222.000,0.000,23.000,199.000,222.000,222.000,0.000,23.000,199.000,0.100000,0.100000,0.000000,0.010360,0.089639
10278,843.000,2990.000,332.000,5.000,1,550.000,161.000,389.000,572.000,-22.000,550.000,161.000,389.000,572.000,-22.000,0.183977,0.053855,0.130122,0.191336,-0.007359
10304,4543.000,28976.000,1056.000,23.000,1,0.041,0.041,0.000,0.000,0.041,0.041,0.041,0.000,0.000,0.041,0.000001,0.000001,0.000000,0.000000,0.000001
10321,207.000,1858.000,69.000,2.000,2,354.000,354.000,0.000,277.000,77.000,708.000,708.000,0.000,554.000,154.000,0.190621,0.190621,0.000000,0.149158,0.041462
10323,581.000,3666.000,244.000,5.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
10328,158.000,1101.000,82.000,2.000,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000000,0.000000,0.000000,0.000000,0.000000
10329,402.000,3504.000,108.000,3.000,3,657.000,657.000,0.000,279.333,377.667,1971.000,1971.000,0.000,838.000,1133.000,0.187531,0.187531,0.000000,0.079731,0.107799
